field_id,lat,lon,date,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,ALLSKY_SFC_SW_DWN,RH2M,WS10M,year,doy,gdd,gdd_cumulative,month,growing_season
osm-260949778,36.142687773246635,-79.55177292644629,2021-05-22,21.57,28.96,12.7,0.0,22.54,61.25,1.7,2021,142,10.829999999999998,2950.3450000000003,5,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-05-23,24.02,30.31,17.99,0.0,25.7,69.14,2.28,2021,143,14.149999999999999,2964.495,5,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-05-24,23.97,31.62,19.32,1.41,19.12,77.35,2.28,2021,144,15.469999999999999,2979.965,5,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-05-25,23.62,31.0,17.03,0.26,17.83,76.62,1.68,2021,145,14.015,2993.98,5,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-05-26,25.77,32.28,20.56,0.29,23.94,73.05,2.41,2021,146,16.42,3010.4,5,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-05-27,25.68,30.85,19.81,0.04,25.7,65.32,1.79,2021,147,15.329999999999998,3025.73,5,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-05-28,25.5,30.74,19.68,0.86,21.87,67.21,3.21,2021,148,15.21,3040.94,5,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-05-29,21.13,28.23,12.02,10.88,14.36,78.93,3.01,2021,149,10.125,3051.065,5,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-05-30,15.0,20.18,10.44,0.98,15.57,74.75,3.12,2021,150,5.309999999999999,3056.375,5,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-05-31,17.46,24.79,8.95,0.02,24.27,70.77,1.33,2021,151,6.869999999999997,3063.245,5,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-06-01,20.29,27.67,11.66,0.0,25.38,68.22,1.29,2021,152,9.665,3072.91,6,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-06-02,20.99,25.86,15.39,13.68,17.21,86.12,1.89,2021,153,10.625,3083.535,6,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-06-03,21.58,23.78,19.62,16.9,14.82,94.84,2.2,2021,154,11.700000000000003,3095.235,6,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-06-04,24.05,29.17,20.34,7.6,23.05,78.3,1.95,2021,155,14.755000000000003,3109.9900000000002,6,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-06-05,25.0,31.97,19.02,0.12,28.31,69.52,1.52,2021,156,15.494999999999997,3125.485,6,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-06-06,24.81,29.56,19.36,0.55,24.66,79.88,1.66,2021,157,14.46,3139.945,6,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-06-07,24.81,28.78,21.71,2.01,19.12,84.16,2.02,2021,158,15.245000000000001,3155.19,6,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-06-08,24.34,28.79,20.46,3.56,21.45,84.84,1.85,2021,159,14.625,3169.815,6,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-06-09,24.9,30.45,21.41,5.97,19.28,84.84,1.89,2021,160,15.93,3185.745,6,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-06-10,24.01,26.69,21.58,11.57,15.06,91.7,2.14,2021,161,14.134999999999998,3199.88,6,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-06-11,25.08,30.04,21.21,12.08,15.21,84.84,1.82,2021,162,15.625,3215.505,6,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-06-12,23.51,28.11,20.13,0.8,14.03,84.27,2.27,2021,163,14.119999999999997,3229.625,6,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-06-13,23.85,29.87,18.74,0.34,22.01,76.14,1.61,2021,164,14.305,3243.93,6,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-06-14,25.38,30.85,19.85,1.12,26.12,77.14,1.85,2021,165,15.350000000000001,3259.28,6,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-06-15,24.1,29.01,18.61,0.04,27.23,69.15,2.8,2021,166,13.810000000000002,3273.09,6,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-06-16,22.43,28.8,16.14,0.0,29.96,60.44,2.37,2021,167,12.469999999999999,3285.56,6,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-06-17,21.2,28.14,13.6,0.0,31.63,52.51,2.18,2021,168,10.870000000000001,3296.43,6,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-06-18,23.51,31.77,14.7,0.0,27.13,59.02,2.41,2021,169,13.235,3309.665,6,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-06-19,26.44,34.26,19.19,0.01,24.84,63.51,3.67,2021,170,16.725,3326.39,6,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-06-20,24.81,30.27,20.78,14.93,17.65,82.99,2.5,2021,171,15.524999999999999,3341.915,6,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-06-21,27.12,33.88,20.63,0.61,26.51,73.42,3.42,2021,172,17.255000000000003,3359.17,6,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-06-22,23.01,26.68,17.26,15.53,11.7,85.53,3.01,2021,173,11.969999999999999,3371.14,6,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-06-23,20.61,26.05,15.08,0.1,23.32,72.93,2.08,2021,174,10.565000000000001,3381.705,6,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-06-24,19.86,27.11,12.81,0.0,26.48,64.6,2.15,2021,175,9.96,3391.665,6,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-06-25,21.0,27.04,13.83,0.94,22.68,79.2,1.84,2021,176,10.434999999999999,3402.1,6,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-06-26,24.53,31.11,18.01,3.2,21.79,79.06,2.06,2021,177,14.560000000000002,3416.66,6,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-06-27,25.74,31.88,20.47,0.65,23.37,73.92,1.89,2021,178,16.174999999999997,3432.835,6,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-06-28,26.56,33.6,19.88,0.5,27.63,72.67,2.19,2021,179,16.740000000000002,3449.575,6,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-06-29,26.82,33.57,20.83,0.14,26.48,70.67,1.87,2021,180,17.2,3466.775,6,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-06-30,27.54,34.67,20.68,0.03,28.25,66.27,2.45,2021,181,17.675,3484.45,6,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-07-01,27.38,33.31,22.44,5.32,20.21,68.06,3.63,2021,182,17.875,3502.325,7,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-07-02,23.29,25.86,19.16,29.53,15.76,84.3,1.99,2021,183,12.509999999999998,3514.835,7,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-07-03,21.72,27.69,15.08,0.07,27.66,65.43,2.32,2021,184,11.385000000000002,3526.2200000000003,7,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-07-04,23.12,29.88,14.57,0.0,27.07,63.8,1.59,2021,185,12.225000000000001,3538.445,7,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-07-05,26.32,33.79,18.05,0.0,27.14,62.87,1.26,2021,186,15.920000000000002,3554.3650000000002,7,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-07-06,26.84,34.35,20.05,0.0,26.66,65.38,1.97,2021,187,17.200000000000003,3571.565,7,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-07-07,27.18,34.01,21.0,0.42,25.91,66.94,2.12,2021,188,17.505,3589.07,7,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-07-08,23.4,25.58,21.81,41.39,10.12,85.83,3.57,2021,189,13.695,3602.765,7,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-07-09,26.06,32.19,21.14,6.76,21.01,80.26,2.36,2021,190,16.665,3619.43,7,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-07-10,26.08,32.62,19.82,0.3,24.64,68.67,1.55,2021,191,16.22,3635.65,7,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-07-11,26.9,32.85,20.96,1.72,21.45,71.33,2.27,2021,192,16.905,3652.555,7,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-07-12,26.61,31.78,22.73,1.18,24.84,78.41,3.08,2021,193,17.255000000000003,3669.81,7,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-07-13,25.53,29.73,21.84,0.07,26.48,80.46,2.49,2021,194,15.785,3685.5950000000003,7,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-07-14,26.28,31.98,20.71,2.11,21.32,75.45,2.13,2021,195,16.345,3701.94,7,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-07-15,26.99,33.73,21.45,1.09,25.03,72.86,1.91,2021,196,17.589999999999996,3719.53,7,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-07-16,27.75,34.65,21.4,0.97,24.02,70.41,1.92,2021,197,18.025,3737.555,7,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-07-17,26.67,31.54,22.54,6.11,20.35,78.76,2.54,2021,198,17.04,3754.5950000000003,7,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-07-18,25.11,29.61,21.85,4.89,17.13,82.99,1.75,2021,199,15.73,3770.325,7,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-07-19,23.35,27.15,20.39,26.95,15.86,85.93,1.57,2021,200,13.77,3784.0950000000003,7,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-07-20,23.75,30.52,18.64,0.04,17.92,72.39,1.21,2021,201,14.579999999999998,3798.675,7,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-07-21,25.18,31.9,18.85,0.0,22.8,71.52,2.07,2021,202,15.375,3814.05,7,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-07-22,24.43,30.86,18.91,0.0,22.71,66.77,1.7,2021,203,14.884999999999998,3828.935,7,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-07-23,24.67,31.97,17.89,0.0,23.52,69.28,1.27,2021,204,14.93,3843.8650000000002,7,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-07-24,25.31,31.92,18.73,0.6,19.34,71.83,2.12,2021,205,15.325000000000003,3859.19,7,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-07-25,26.14,32.31,21.12,0.36,21.88,70.84,2.67,2021,206,16.715000000000003,3875.905,7,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-07-26,26.97,32.25,21.06,4.81,16.68,72.59,1.76,2021,207,16.655,3892.56,7,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-07-27,27.5,32.16,22.51,1.37,24.78,75.21,0.85,2021,208,17.335,3909.895,7,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-07-28,28.47,35.52,22.84,1.68,26.16,70.0,1.36,2021,209,19.18,3929.075,7,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-07-29,28.31,35.53,21.17,0.2,22.64,68.68,2.31,2021,210,18.35,3947.425,7,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-07-30,28.72,35.94,22.46,0.05,23.46,65.95,2.17,2021,211,19.2,3966.625,7,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-07-31,27.11,33.71,20.82,0.07,24.12,61.62,1.77,2021,212,17.265,3983.89,7,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-08-01,24.94,30.18,21.18,4.84,16.83,78.5,1.51,2021,213,15.68,3999.57,8,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-08-02,24.4,31.29,18.0,0.01,24.54,63.17,2.29,2021,214,14.645,4014.215,8,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-08-03,22.62,27.61,19.48,1.62,14.38,75.72,2.67,2021,215,13.545000000000002,4027.76,8,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-08-04,23.12,29.68,18.51,0.07,20.18,71.33,3.4,2021,216,14.094999999999999,4041.855,8,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-08-05,23.41,31.87,16.28,0.07,26.92,63.73,1.93,2021,217,14.075000000000003,4055.93,8,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-08-06,23.36,30.75,16.46,8.34,24.43,68.97,1.87,2021,218,13.605,4069.535,8,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-08-07,22.32,26.85,19.96,14.68,13.73,79.08,1.71,2021,219,13.405000000000001,4082.94,8,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-08-08,25.3,33.92,17.08,0.09,24.48,61.31,1.17,2021,220,15.5,4098.44,8,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-08-09,26.57,34.35,19.58,0.2,23.18,66.75,1.94,2021,221,16.965,4115.405,8,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-08-10,27.96,35.34,21.79,1.12,21.49,70.42,2.05,2021,222,18.565,4133.97,8,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-08-11,28.66,36.43,22.2,0.66,22.56,68.0,2.08,2021,223,19.314999999999998,4153.285,8,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-08-12,28.35,35.25,22.53,1.3,21.86,71.22,1.87,2021,224,18.89,4172.175,8,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-08-13,29.02,36.45,22.76,0.92,23.08,68.07,2.07,2021,225,19.605000000000004,4191.78,8,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-08-14,27.13,32.25,23.43,9.79,20.83,80.75,1.77,2021,226,17.84,4209.62,8,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-08-15,26.43,32.24,22.44,11.68,14.91,79.31,1.18,2021,227,17.340000000000003,4226.96,8,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-08-16,25.4,30.59,22.32,12.54,15.38,83.96,1.36,2021,228,16.455,4243.415,8,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-08-17,24.69,27.54,21.97,9.66,8.87,90.84,2.88,2021,229,14.754999999999999,4258.17,8,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-08-18,27.11,32.61,23.67,2.84,20.93,79.42,3.2,2021,230,18.14,4276.31,8,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-08-19,27.94,34.96,21.56,3.08,22.87,72.08,1.7,2021,231,18.259999999999998,4294.57,8,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-08-20,26.96,31.71,22.4,11.03,18.23,76.49,0.8,2021,232,17.055,4311.625,8,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-08-21,25.96,32.1,20.27,0.64,23.36,71.69,1.37,2021,233,16.185000000000002,4327.81,8,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-08-22,26.77,33.13,20.67,7.83,21.69,72.14,1.05,2021,234,16.900000000000002,4344.71,8,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-08-23,27.21,34.17,20.35,0.13,23.86,65.04,1.36,2021,235,17.26,4361.97,8,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-08-24,28.09,35.78,21.31,0.79,23.5,66.49,1.62,2021,236,18.545,4380.515,8,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-08-25,28.1,35.8,21.93,1.13,23.04,69.44,1.43,2021,237,18.865,4399.38,8,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-08-26,27.27,33.62,22.19,0.53,20.98,74.72,1.83,2021,238,17.905,4417.285,8,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-08-27,27.27,35.23,21.21,0.04,23.73,66.78,2.05,2021,239,18.22,4435.505,8,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-08-28,28.32,35.64,21.32,0.14,23.83,63.54,1.71,2021,240,18.48,4453.985,8,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-08-29,28.41,35.54,20.76,0.09,23.04,61.35,1.47,2021,241,18.15,4472.135,8,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-08-30,28.1,35.58,21.91,0.47,22.48,64.77,1.75,2021,242,18.744999999999997,4490.88,8,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-08-31,26.56,32.9,20.58,0.08,14.12,65.92,1.81,2021,243,16.74,4507.62,8,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-09-01,25.76,30.48,21.32,12.0,8.81,82.57,3.83,2021,244,15.899999999999999,4523.52,9,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-09-02,21.83,28.77,15.66,0.04,25.27,62.68,2.92,2021,245,12.215,4535.735,9,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-09-03,20.49,28.57,13.38,0.11,23.78,58.62,1.91,2021,246,10.975000000000001,4546.71,9,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-09-04,22.0,30.25,14.39,0.0,22.84,56.19,1.11,2021,247,12.32,4559.03,9,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-09-05,23.18,31.43,16.07,0.01,21.43,63.36,2.54,2021,248,13.75,4572.78,9,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-09-06,24.16,30.15,18.74,0.09,18.24,66.03,1.7,2021,249,14.445,4587.225,9,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-09-07,24.13,32.88,15.43,0.0,23.79,59.77,1.38,2021,250,14.155000000000001,4601.38,9,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-09-08,24.68,29.84,21.1,3.42,13.02,78.56,2.39,2021,251,15.469999999999999,4616.85,9,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-09-09,22.51,26.9,17.65,15.55,13.48,79.4,2.16,2021,252,12.274999999999999,4629.125,9,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-09-10,20.68,27.68,13.69,0.0,23.42,57.32,1.83,2021,253,10.684999999999999,4639.81,9,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-09-11,20.89,29.07,14.03,0.08,19.91,61.1,1.78,2021,254,11.55,4651.36,9,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-09-12,22.7,31.36,15.0,0.0,19.78,65.28,2.26,2021,255,13.18,4664.54,9,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-09-13,24.87,33.85,17.11,0.0,18.9,63.99,1.7,2021,256,15.48,4680.02,9,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-09-14,24.73,33.27,18.1,0.0,18.53,63.98,1.9,2021,257,15.685000000000002,4695.705,9,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-09-15,24.81,32.07,18.23,0.16,18.8,73.51,1.84,2021,258,15.149999999999999,4710.8550000000005,9,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-09-16,24.17,28.72,21.05,0.47,8.87,79.9,1.44,2021,259,14.884999999999998,4725.74,9,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-09-17,24.8,31.61,19.04,0.24,11.92,75.66,2.07,2021,260,15.325,4741.065,9,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-09-18,25.69,32.17,20.07,0.67,16.83,71.77,1.2,2021,261,16.12,4757.185,9,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-09-19,25.92,33.3,20.13,0.01,17.37,66.61,1.68,2021,262,16.714999999999996,4773.9,9,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-09-20,23.97,31.07,19.66,0.18,11.73,68.2,2.53,2021,263,15.365000000000002,4789.265,9,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-09-21,22.62,27.24,19.06,23.04,3.61,87.04,3.37,2021,264,13.149999999999999,4802.415,9,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-09-22,23.85,28.23,19.99,36.92,10.38,89.37,3.45,2021,265,14.11,4816.525,9,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-09-23,17.83,23.54,12.14,2.21,21.94,73.03,2.44,2021,266,7.84,4824.365,9,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-09-24,16.08,23.33,9.27,0.0,20.66,64.43,2.03,2021,267,6.299999999999997,4830.665,9,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-09-25,16.98,24.03,10.0,0.0,19.36,66.19,1.89,2021,268,7.015000000000001,4837.68,9,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-09-26,17.81,24.6,11.08,0.01,21.54,65.99,1.91,2021,269,7.84,4845.52,9,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-09-27,19.1,27.5,11.28,0.0,19.08,70.6,2.24,2021,270,9.39,4854.91,9,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-09-28,21.46,29.16,13.97,0.0,15.49,72.89,1.92,2021,271,11.565000000000001,4866.475,9,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-09-29,22.0,28.94,16.1,0.55,18.01,75.29,1.98,2021,272,12.520000000000003,4878.995,9,True
osm-260949778,36.142687773246635,-79.55177292644629,2021-09-30,20.47,27.3,15.13,0.3,16.18,74.4,1.47,2021,273,11.215,4890.21,9,True
osm-260949778,36.142687773246635,-79.55177292644629,2022-05-01,18.42,25.41,11.52,6.35,15.0,87.33,2.53,2022,121,8.465,5534.5,5,True
osm-260949778,36.142687773246635,-79.55177292644629,2022-05-02,21.43,27.62,16.22,1.35,25.99,79.55,2.43,2022,122,11.920000000000002,5546.42,5,True
osm-260949778,36.142687773246635,-79.55177292644629,2022-05-03,22.06,28.8,15.32,0.62,22.77,76.41,2.19,2022,123,12.060000000000002,5558.4800000000005,5,True
osm-260949778,36.142687773246635,-79.55177292644629,2022-05-04,22.38,27.36,18.24,1.1,23.41,83.93,2.81,2022,124,12.799999999999997,5571.28,5,True
osm-260949778,36.142687773246635,-79.55177292644629,2022-05-05,19.86,25.44,14.92,0.06,21.99,77.19,2.33,2022,125,10.18,5581.46,5,True
osm-260949778,36.142687773246635,-79.55177292644629,2022-05-06,20.43,25.65,16.0,10.73,6.16,86.68,2.81,2022,126,10.825,5592.285,5,True
osm-260949778,36.142687773246635,-79.55177292644629,2022-05-07,16.12,22.48,9.43,8.37,10.77,80.13,3.57,2022,127,5.955,5598.24,5,True
osm-260949778,36.142687773246635,-79.55177292644629,2022-05-08,9.89,13.03,6.46,0.53,8.57,78.06,4.07,2022,128,0.0,5598.24,5,True
osm-260949778,36.142687773246635,-79.55177292644629,2022-05-09,12.2,20.4,5.36,0.0,29.75,66.27,2.92,2022,129,2.879999999999999,5601.12,5,True
osm-260949778,36.142687773246635,-79.55177292644629,2022-05-10,14.27,22.81,6.54,0.0,29.44,64.65,3.63,2022,130,4.674999999999999,5605.795,5,True
osm-260949778,36.142687773246635,-79.55177292644629,2022-05-11,15.88,23.68,8.12,0.0,28.93,61.48,3.44,2022,131,5.899999999999999,5611.695,5,True
osm-260949778,36.142687773246635,-79.55177292644629,2022-05-12,18.18,23.4,13.75,1.3,12.62,82.49,3.89,2022,132,8.575,5620.27,5,True
osm-260949778,36.142687773246635,-79.55177292644629,2022-05-13,19.37,24.6,15.7,3.47,14.51,85.17,2.28,2022,133,10.149999999999999,5630.42,5,True
osm-260949778,36.142687773246635,-79.55177292644629,2022-05-14,20.68,25.27,15.52,5.39,17.02,78.58,0.74,2022,134,10.395,5640.815,5,True
osm-260949778,36.142687773246635,-79.55177292644629,2022-05-15,21.89,28.72,14.49,0.52,24.11,75.18,1.93,2022,135,11.605,5652.42,5,True
